N,종목명,현재가,전일비,등락률,액면가,시가,고가,저가
907.0,문배철강,4010.0,5.0,+0.12%,500.0,4005.0,4040.0,3940.0
908.0,국보,1030.0,5.0,-0.48%,500.0,1045.0,1045.0,1025.0
909.0,코스맥스비티아이,8460.0,70.0,-0.82%,500.0,8520.0,8530.0,8430.0
910.0,한창,1030.0,10.0,-0.96%,500.0,1030.0,1035.0,1020.0
911.0,화인베스틸,2720.0,55.0,-1.98%,500.0,2705.0,2735.0,2695.0
912.0,세원정공,8090.0,0.0,0.00%,500.0,0.0,0.0,0.0
913.0,남성,2200.0,25.0,-1.12%,500.0,2195.0,2220.0,2170.0
914.0,한국프랜지,2605.0,20.0,-0.76%,1000.0,2625.0,2625.0,2600.0
915.0,TIGER 200선물레버리지,11495.0,125.0,-1.08%,0.0,11395.0,11500.0,11370.0
916.0,에넥스,1315.0,5.0,-0.38%,500.0,1300.0,1320.0,1295.0
917.0,세하,1355.0,5.0,-0.37%,1000.0,1360.0,1360.0,1350.0
918.0,KBSTAR 단기국공채액티브,102525.0,10.0,+0.01%,0.0,102535.0,102540.0,102525.0
919.0,우성,25100.0,400.0,-1.57%,5000.0,25100.0,25300.0,25000.0
920.0,인팩,7740.0,80.0,-1.02%,500.0,7830.0,7830.0,7610.0
921.0,대신 2X 니켈선물 ETN(H),15450.0,365.0,-2.31%,0.0,15500.0,15500.0,15295.0
922.0,KODEX 200ESG,11680.0,105.0,-0.89%,0.0,11650.0,11690.0,11650.0
923.0,삼정펄프,30800.0,150.0,+0.49%,5000.0,30650.0,31200.0,30300.0
924.0,신한 WTI원유 선물 ETN(H),7685.0,395.0,-4.89%,0.0,7685.0,7705.0,7675.0
925.0,TIGER 경기방어,9475.0,55.0,-0.58%,0.0,9460.0,9475.0,9460.0
926.0,코오롱인더우,27500.0,150.0,+0.55%,5000.0,27250.0,27550.0,27250.0
927.0,부국철강,3795.0,5.0,-0.13%,500.0,3805.0,3805.0,3755.0
928.0,TIGER KEDI혁신기업ESG30,9460.0,40.0,-0.42%,0.0,9440.0,9460.0,9400.0
929.0,현대건설우,71200.0,300.0,-0.42%,5000.0,71200.0,71200.0,71200.0
930.0,화천기계,3380.0,25.0,-0.73%,500.0,3350.0,3400.0,3315.0
931.0,DSR제강,5150.0,30.0,-0.58%,500.0,5130.0,5180.0,5080.0
932.0,유성기업,2855.0,10.0,-0.35%,500.0,2865.0,2880.0,2845.0
933.0,KODEX 은선물(H),3670.0,50.0,-1.34%,0.0,3665.0,3675.0,3660.0
934.0,화천기공,33100.0,350.0,-1.05%,5000.0,33450.0,33700.0,33100.0
935.0,신한 인버스 2X WTI원유 선물 ETN(H),115.0,10.0,+9.52%,0.0,110.0,115.0,110.0
936.0,KC코트렐,4100.0,20.0,+0.49%,500.0,4080.0,4100.0,3995.0
937.0,HANARO e커머스,12840.0,120.0,-0.93%,0.0,12865.0,12865.0,12840.0
938.0,TIGER 200 중공업,3280.0,100.0,-2.96%,0.0,3355.0,3375.0,3265.0
939.0,모나미,3755.0,0.0,0.00%,1000.0,3800.0,3815.0,3715.0
940.0,초록뱀헬스케어,835.0,3.0,-0.36%,500.0,840.0,840.0,827.0
941.0,KODEX 200IT TR,10550.0,50.0,-0.47%,0.0,10500.0,10550.0,10500.0
942.0,성보화학,3530.0,35.0,-0.98%,500.0,3535.0,3560.0,3515.0
943.0,DL이앤씨2우(전환),33450.0,150.0,+0.45%,5000.0,33300.0,34000.0,33300.0
944.0,상신브레이크,3255.0,15.0,+0.46%,500.0,3240.0,3255.0,3225.0
945.0,KODEX K-신재생에너지액티브,11860.0,200.0,-1.66%,0.0,12035.0,12125.0,11840.0
946.0,서원,1450.0,5.0,+0.35%,500.0,1435.0,1455.0,1435.0
947.0,KODEX 미국달러선물인버스2X,6725.0,30.0,-0.44%,0.0,6725.0,6725.0,6700.0
948.0,KBSTAR 중국본토대형주CSI100,19005.0,195.0,-1.02%,0.0,19005.0,19005.0,19005.0
949.0,KODEX 건설,2985.0,60.0,-1.97%,0.0,3010.0,3030.0,2975.0
950.0,TRUE S&P500 선물 ETN,13585.0,135.0,-0.98%,0.0,13590.0,13590.0,13585.0
951.0,ARIRANG 신흥국MSCI(합성 H),9405.0,70.0,-0.74%,0.0,9575.0,9580.0,9400.0
952.0,DL우,39900.0,200.0,+0.50%,5000.0,40000.0,40000.0,39900.0
953.0,TIGER 소프트웨어,10110.0,60.0,-0.59%,0.0,10050.0,10120.0,10025.0
954.0,KINDEX 미국고배당S&P,10820.0,95.0,-0.87%,0.0,10805.0,10830.0,10775.0
955.0,SOL KIS단기통안채,101270.0,0.0,0.00%,0.0,101270.0,101270.0,101270.0
956.0,대신 철광석 선물 ETN(H),33400.0,460.0,+1.40%,0.0,33400.0,33400.0,33400.0
957.0,한국전자홀딩스,1425.0,10.0,+0.71%,500.0,1415.0,1425.0,1405.0
958.0,제이준코스메틱,864.0,3.0,-0.35%,500.0,869.0,877.0,854.0
959.0,TIGER 미국S&P500레버리지(합성 H),25175.0,595.0,-2.31%,0.0,25070.0,25210.0,25050.0
960.0,KR모터스,690.0,3.0,-0.43%,500.0,696.0,696.0,687.0
961.0,TIGER 국채3년,105190.0,265.0,-0.25%,0.0,105410.0,105410.0,105190.0
962.0,TIGER 중장기국채,47870.0,210.0,-0.44%,0.0,48050.0,48050.0,47870.0
963.0,파워 200,32205.0,190.0,-0.59%,0.0,32065.0,32205.0,32065.0
964.0,유한양행우,55800.0,100.0,+0.18%,1000.0,55700.0,55900.0,55600.0
965.0,KOSEF 인도Nifty50(합성),19340.0,0.0,0.00%,0.0,19350.0,19455.0,19275.0
966.0,미래에셋증권우,4670.0,35.0,+0.76%,5000.0,4630.0,4675.0,4610.0
967.0,KODEX 한국대만IT프리미어,16800.0,65.0,-0.39%,0.0,16830.0,16845.0,16790.0
968.0,동양피스톤,4960.0,60.0,+1.22%,500.0,4900.0,4980.0,4845.0
969.0,KODEX 미국반도체MV,10030.0,110.0,-1.08%,0.0,9970.0,10030.0,9970.0
970.0,KBSTAR 고배당,11020.0,60.0,-0.54%,0.0,11015.0,11020.0,10975.0
971.0,KODEX K-미래차액티브,9810.0,15.0,+0.15%,0.0,9750.0,9840.0,9735.0
972.0,동일제강,3165.0,25.0,-0.78%,500.0,3190.0,3190.0,3140.0
973.0,GS우,35950.0,450.0,-1.24%,5000.0,36400.0,36400.0,35850.0
974.0,에이엔피,2205.0,35.0,-1.56%,500.0,2200.0,2245.0,2200.0
975.0,에쓰씨엔지니어링,2040.0,15.0,+0.74%,500.0,2025.0,2040.0,2010.0
976.0,SG글로벌,1410.0,25.0,+1.81%,500.0,1385.0,1410.0,1350.0
977.0,TRUE 인버스 2X 나스닥 100 ETN,2110.0,45.0,+2.18%,0.0,2125.0,2130.0,2105.0
978.0,TRUE 나스닥 100 ETN,12635.0,145.0,-1.13%,0.0,12620.0,12650.0,12610.0
979.0,DL이앤씨우,29800.0,50.0,+0.17%,5000.0,29950.0,29950.0,29600.0
980.0,MH에탄올,8520.0,30.0,-0.35%,500.0,8550.0,8560.0,8480.0
981.0,TIGER 화장품,2225.0,5.0,+0.23%,0.0,2215.0,2240.0,2195.0
982.0,TIGER 차이나바이오테크SOLACTIVE,7790.0,60.0,-0.76%,0.0,7870.0,7870.0,7765.0
983.0,갤럭시아에스엠,2250.0,245.0,+12.22%,500.0,2050.0,2250.0,2015.0
984.0,윌비스,919.0,5.0,-0.54%,1000.0,924.0,924.0,912.0
985.0,티에이치엔,3430.0,10.0,+0.29%,500.0,3420.0,3440.0,3365.0
986.0,TIGER 인버스,5415.0,35.0,+0.65%,0.0,5415.0,5440.0,5410.0
987.0,영화금속,1140.0,5.0,-0.44%,500.0,1120.0,1140.0,1120.0
988.0,한익스프레스,5070.0,40.0,-0.78%,500.0,5110.0,5110.0,5060.0
989.0,부국증권우,20000.0,50.0,-0.25%,5000.0,20000.0,20000.0,20000.0
990.0,TIGER 미국필라델피아반도체레버리지(합성),9010.0,275.0,-2.96%,0.0,8960.0,9030.0,8940.0
991.0,KBSTAR Fn컨택트대표,7920.0,10.0,-0.13%,0.0,7920.0,7920.0,7920.0
992.0,KBSTAR 국채선물5년추종인버스,54245.0,170.0,+0.31%,0.0,54050.0,54245.0,54050.0
993.0,진양화학,3710.0,5.0,-0.13%,500.0,3660.0,3730.0,3655.0
994.0,진양폴리,5860.0,50.0,-0.85%,500.0,5910.0,5930.0,5800.0
995.0,TIGER Fn반도체TOP10,7090.0,25.0,-0.35%,0.0,7025.0,7100.0,7020.0
996.0,신풍제지,1660.0,20.0,+1.22%,500.0,1640.0,1660.0,1635.0
997.0,참엔지니어링,983.0,5.0,+0.51%,500.0,978.0,986.0,972.0
998.0,KODEX 유럽탄소배출권선물ICE(H),12805.0,745.0,-5.50%,0.0,12765.0,12805.0,12710.0
999.0,KINDEX 미국친환경그린테마INDXX,11635.0,175.0,-1.48%,0.0,11730.0,11730.0,11630.0
1000.0,대림통상,3740.0,20.0,+0.54%,1000.0,3720.0,3760.0,3720.0
1001.0,KB Wise 분할매매 ETN,9455.0,0.0,0.00%,0.0,9455.0,9455.0,9455.0
1002.0,ARIRANG ESG가치주액티브,7675.0,45.0,-0.58%,0.0,7665.0,7675.0,7640.0
1003.0,티웨이홀딩스,515.0,2.0,+0.39%,500.0,514.0,516.0,510.0
1004.0,HANARO 단기채권액티브,100900.0,0.0,0.00%,0.0,100900.0,100900.0,100900.0
1005.0,성안,988.0,47.0,-4.54%,500.0,1085.0,1095.0,986.0
1006.0,원림,24350.0,300.0,-1.22%,5000.0,25200.0,25200.0,23950.0
1007.0,TIGER 유로스탁스50(합성 H),12355.0,65.0,-0.52%,0.0,12345.0,12355.0,12300.0
1008.0,TIGER 글로벌BBIG액티브,10450.0,115.0,-1.09%,0.0,10465.0,10465.0,10400.0
1009.0,KODEX 미국종합채권SRI액티브(H),97975.0,245.0,-0.25%,0.0,98145.0,98165.0,97975.0
1010.0,KODEX Fn성장,13360.0,110.0,-0.82%,0.0,13335.0,13360.0,13335.0
1011.0,한화솔루션우,48650.0,1100.0,-2.21%,5000.0,50300.0,51100.0,48500.0
1012.0,SUN&L,4325.0,70.0,-1.59%,1000.0,4375.0,4385.0,4220.0
1013.0,케이비아이동국실업,623.0,1.0,-0.16%,500.0,630.0,630.0,615.0
1014.0,삼성 코스피 풋매도 ETN,10875.0,0.0,0.00%,0.0,10875.0,10875.0,10875.0
1015.0,선도전기,3000.0,0.0,0.00%,500.0,0.0,0.0,0.0
1016.0,HANARO 글로벌럭셔리S&P(합성),16700.0,60.0,-0.36%,0.0,16640.0,16710.0,16635.0
1017.0,SJM,3435.0,65.0,+1.93%,500.0,3370.0,3440.0,3350.0
1018.0,부산주공,781.0,4.0,-0.51%,500.0,775.0,788.0,775.0
1019.0,TIGER 200TR,17245.0,155.0,-0.89%,0.0,17250.0,17250.0,17210.0
1020.0,미래에셋 전기전자 Core5 ETN,26640.0,0.0,0.00%,0.0,26640.0,26640.0,26640.0
1021.0,롯데칠성우,68300.0,500.0,-0.73%,500.0,68600.0,69400.0,68300.0
1022.0,HANARO 200선물인버스,11200.0,65.0,+0.58%,0.0,11175.0,11255.0,11175.0
1023.0,형지엘리트,1675.0,0.0,0.00%,500.0,1675.0,1685.0,1665.0
1024.0,이스타코,1210.0,5.0,-0.41%,500.0,1195.0,1215.0,1195.0
1025.0,TIGER 퓨처모빌리티액티브,9300.0,40.0,-0.43%,0.0,9300.0,9300.0,9275.0
1026.0,KODEX 국고채30년액티브,94525.0,250.0,-0.26%,0.0,94920.0,94920.0,94525.0
1027.0,ARIRANG 미국S&P500(H),17060.0,200.0,-1.16%,0.0,17030.0,17070.0,17030.0
1028.0,비비안,1715.0,10.0,-0.58%,500.0,1735.0,1735.0,1680.0
1029.0,케이탑리츠,1060.0,5.0,-0.47%,1000.0,1055.0,1060.0,1035.0
1030.0,KBSTAR 200TR,16690.0,125.0,-0.74%,0.0,16690.0,16690.0,16630.0
1031.0,바다로19호,3345.0,5.0,-0.15%,5000.0,3350.0,3350.0,3340.0
1032.0,KODEX 차이나H레버리지(H),2440.0,65.0,-2.59%,0.0,2420.0,2440.0,2410.0
1033.0,KOSEF 통안채1년,100920.0,10.0,+0.01%,0.0,100930.0,100930.0,100920.0
1034.0,평화홀딩스,3450.0,5.0,+0.15%,500.0,3495.0,3495.0,3435.0
1035.0,히어로즈 단기채권ESG액티브,99995.0,0.0,0.00%,0.0,99995.0,99995.0,99995.0
1036.0,신한 인버스 2X 천연가스 선물 ETN,145.0,5.0,+3.57%,0.0,145.0,145.0,140.0
1037.0,신한 레버리지 은 선물 ETN(H),4995.0,155.0,-3.01%,0.0,5000.0,5015.0,4990.0
1038.0,인디에프,704.0,6.0,-0.85%,500.0,720.0,720.0,703.0
1039.0,키움 코스피 200 ETN,9875.0,0.0,0.00%,0.0,9875.0,9875.0,9875.0
1040.0,KODEX 차이나심천ChiNext(합성),12270.0,70.0,+0.57%,0.0,12290.0,12290.0,12245.0
1041.0,TIGER 코스닥150 레버리지,9595.0,45.0,-0.47%,0.0,9410.0,9645.0,9410.0
1042.0,우진아이엔에스,6400.0,20.0,+0.31%,500.0,6380.0,6440.0,6250.0
1043.0,KBSTAR 대형고배당10TR,13725.0,130.0,-0.94%,0.0,13755.0,13755.0,13725.0
1044.0,WISCOM,3160.0,0.0,0.00%,500.0,3160.0,3160.0,3145.0
1045.0,TIGER 글로벌클라우드컴퓨팅INDXX,8400.0,0.0,0.00%,0.0,8395.0,8435.0,8385.0
1046.0,주연테크,816.0,4.0,-0.49%,200.0,818.0,818.0,812.0
1047.0,TIGER 미국S&P500선물인버스(H),4020.0,35.0,+0.88%,0.0,4025.0,4030.0,4015.0
1048.0,KODEX 차이나H,16620.0,210.0,-1.25%,0.0,16825.0,16850.0,16605.0
1049.0,KODEX 미국달러선물인버스,8480.0,5.0,-0.06%,0.0,8485.0,8485.0,8465.0
1050.0,태양금속,1305.0,15.0,-1.14%,500.0,1330.0,1330.0,1275.0
1051.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,19140.0,2040.0,-9.63%,0.0,19130.0,19285.0,19085.0
1052.0,QV 레버리지 S&P500 ETN,23715.0,635.0,-2.61%,0.0,23785.0,23785.0,23715.0
1053.0,TIGER 차이나클린에너지SOLACTIVE,10530.0,45.0,-0.43%,0.0,10505.0,10580.0,10505.0
1054.0,KBSTAR 중기우량회사채,101190.0,105.0,-0.10%,0.0,101200.0,101200.0,101190.0
1055.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,18810.0,1675.0,+9.78%,0.0,18740.0,18820.0,18700.0
1056.0,QV 코스닥 150 ETN,11710.0,100.0,+0.86%,0.0,11770.0,11770.0,11710.0
1057.0,세우글로벌,1620.0,15.0,-0.92%,500.0,1635.0,1635.0,1605.0
1058.0,동양고속,16000.0,0.0,0.00%,5000.0,16000.0,16200.0,15900.0
1059.0,씨아이테크,1060.0,10.0,-0.93%,500.0,1060.0,1075.0,1055.0
1060.0,KODEX 미국S&P고배당커버드콜(합성 H),9195.0,105.0,-1.13%,0.0,9185.0,9195.0,9170.0
1061.0,세기상사,8650.0,10.0,-0.12%,500.0,8650.0,8810.0,8510.0
1062.0,유엔젤,3460.0,120.0,+3.59%,500.0,3340.0,3460.0,3310.0
1063.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,0.0,0.0,0.0
1064.0,삼성 미국 대형 성장주 ETN,22555.0,0.0,0.00%,0.0,22555.0,22555.0,22555.0
1065.0,SJM홀딩스,3020.0,40.0,+1.34%,500.0,3025.0,3025.0,3010.0
1066.0,KINDEX 단기채권알파액티브,99855.0,10.0,+0.01%,0.0,99865.0,99865.0,99855.0
1067.0,동원수산,9670.0,0.0,0.00%,5000.0,9670.0,9740.0,9560.0
1068.0,KINDEX 인도네시아MSCI(합성),10970.0,65.0,+0.60%,0.0,11140.0,11140.0,10910.0
1069.0,미래산업,10100.0,0.0,0.00%,500.0,10150.0,10200.0,10050.0
1070.0,KODEX 아시아달러채권SRI플러스액티브,50730.0,25.0,-0.05%,0.0,50695.0,50795.0,50695.0
1071.0,두산퓨얼셀2우B,14900.0,150.0,-1.00%,100.0,14900.0,15150.0,14750.0
1072.0,호텔신라우,58900.0,0.0,0.00%,5000.0,58600.0,59000.0,58600.0
1073.0,이화산업,15800.0,200.0,-1.25%,5000.0,16150.0,16150.0,15700.0
1074.0,SOL 200 Top10,8190.0,80.0,-0.97%,0.0,8185.0,8190.0,8185.0
1075.0,HANARO Fn K-뉴딜디지털플러스,8810.0,105.0,-1.18%,0.0,8810.0,8810.0,8810.0
1076.0,유화증권우,2510.0,10.0,+0.40%,1000.0,2510.0,2510.0,2510.0
1077.0,ARIRANG 미국S&P500,10345.0,95.0,-0.91%,0.0,10345.0,10365.0,10340.0
1078.0,경인전자,27350.0,250.0,+0.92%,5000.0,27100.0,27350.0,26800.0
1079.0,우신시스템,2345.0,0.0,0.00%,500.0,2345.0,2365.0,2325.0
1080.0,동원금속,918.0,31.0,+3.49%,500.0,920.0,924.0,906.0
1081.0,KINDEX 종합채권(AA-이상)KIS액티브,91550.0,85.0,-0.09%,0.0,91630.0,91630.0,91550.0
1082.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),16965.0,1355.0,+8.68%,0.0,16960.0,16965.0,16835.0
1083.0,미래에셋 원자재 선물 ETN(H),14110.0,365.0,-2.52%,0.0,14600.0,14600.0,14110.0
1084.0,KODEX 철강,8220.0,70.0,+0.86%,0.0,8170.0,8260.0,8125.0
1085.0,미래아이앤지,301.0,0.0,0.00%,100.0,303.0,303.0,299.0
1086.0,대교우B,2150.0,10.0,+0.47%,500.0,2130.0,2160.0,2115.0
1087.0,TIGER 미국나스닥바이오,19255.0,160.0,-0.82%,0.0,19240.0,19270.0,19160.0
1088.0,KODEX 코스피TR,11510.0,90.0,-0.78%,0.0,11520.0,11520.0,11510.0
1089.0,SK디스커버리우,30500.0,200.0,-0.65%,5000.0,30750.0,30750.0,30500.0
1090.0,TIGER 미국나스닥100레버리지(합성),9540.0,190.0,-1.95%,0.0,9490.0,9550.0,9485.0
1091.0,삼성 코스피 200 ETN,8175.0,25.0,-0.30%,0.0,8155.0,8175.0,8140.0
1092.0,롯데지주우,50700.0,200.0,+0.40%,200.0,51300.0,51300.0,50200.0
1093.0,KINDEX KRX금현물,10720.0,55.0,-0.51%,0.0,10760.0,10785.0,10700.0
1094.0,신한 S&P500 VIX S/T 선물 ETN C,8135.0,65.0,+0.81%,0.0,8195.0,8210.0,8125.0
1095.0,한성기업,6550.0,100.0,-1.50%,5000.0,6670.0,6670.0,6540.0
1096.0,녹십자홀딩스2우,48050.0,100.0,-0.21%,500.0,48150.0,48150.0,48050.0
1097.0,TRUE 코스피 200 ETN,8125.0,30.0,-0.37%,0.0,8145.0,8145.0,8125.0
1098.0,TIGER 레버리지,14490.0,220.0,-1.50%,0.0,14445.0,14525.0,14360.0
1099.0,TBH글로벌,1940.0,45.0,+2.37%,500.0,1895.0,1955.0,1895.0
1100.0,TRUE 코스피 양매도 3% OTM ETN,8025.0,0.0,0.00%,0.0,8025.0,8025.0,8025.0
1101.0,TIMEFOLIO Kstock액티브,8170.0,70.0,-0.85%,0.0,8180.0,8180.0,8155.0
1102.0,SOL 글로벌탄소배출권선물IHS(합성),12305.0,350.0,-2.77%,0.0,12250.0,12305.0,12210.0
1103.0,삼성 코스닥 150 ETN,7845.0,15.0,+0.19%,0.0,7865.0,7865.0,7845.0
1104.0,SHD,32200.0,400.0,-1.23%,5000.0,32600.0,32700.0,31750.0
1105.0,KBSTAR 게임테마,11765.0,85.0,-0.72%,0.0,11725.0,11835.0,11685.0
1106.0,TIGER KRX인터넷K-뉴딜,5530.0,55.0,-0.98%,0.0,5535.0,5550.0,5490.0
1107.0,삼성 미국 대형 성장주 ETN(H),19300.0,0.0,0.00%,0.0,19300.0,19300.0,19300.0
1108.0,KODEX 바이오,8740.0,50.0,+0.58%,0.0,8640.0,8750.0,8610.0
1109.0,KODEX 증권,5915.0,5.0,-0.08%,0.0,5910.0,5920.0,5855.0
1110.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,19180.0,2015.0,-9.51%,0.0,19190.0,19280.0,19155.0
1111.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10945.0,45.0,-0.41%,0.0,10995.0,11000.0,10905.0
1112.0,삼성 미국 대형 가치주 ETN,19120.0,0.0,0.00%,0.0,19120.0,19120.0,19120.0
1113.0,유안타증권우,2960.0,30.0,-1.00%,5000.0,2990.0,2990.0,2920.0
1114.0,TIGER 리츠부동산인프라채권TR KIS,5305.0,5.0,-0.09%,0.0,5305.0,5305.0,5305.0
1115.0,TRUE 인버스 2X 천연가스 선물 ETN(H),255.0,5.0,+2.00%,0.0,255.0,260.0,255.0
1116.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,18820.0,1655.0,+9.64%,0.0,18810.0,18855.0,18725.0
1117.0,KODEX 200미국채혼합,12355.0,25.0,-0.20%,0.0,12320.0,12355.0,12320.0
1118.0,모두투어리츠,4780.0,55.0,+1.16%,5000.0,5190.0,5200.0,4725.0
1119.0,에셋플러스 글로벌플랫폼액티브,6555.0,45.0,-0.68%,0.0,6535.0,6565.0,6515.0
1120.0,삼성 레버리지 China A50 선물 ETN(H),37070.0,0.0,0.00%,0.0,37070.0,37070.0,37070.0
1121.0,태원물산,4825.0,5.0,-0.10%,500.0,4850.0,4850.0,4795.0
1122.0,KB 레버리지 S&P 500 선물 ETN(H),9135.0,210.0,-2.25%,0.0,9110.0,9135.0,9100.0
1123.0,KINDEX 국고채3년,101460.0,135.0,-0.13%,0.0,101595.0,101595.0,101460.0
1124.0,대한항공우,32850.0,450.0,+1.39%,5000.0,32400.0,33300.0,32350.0
1125.0,성문전자,1870.0,20.0,+1.08%,500.0,1860.0,1895.0,1860.0
1126.0,KBSTAR 금융채액티브,98950.0,100.0,-0.10%,0.0,98950.0,98950.0,98950.0
1127.0,삼성 인버스 2X 나스닥 100 ETN(H),7250.0,160.0,+2.26%,0.0,7285.0,7295.0,7235.0
1128.0,대신 인버스 2X 알루미늄 선물 ETN(H),36195.0,720.0,+2.03%,0.0,35985.0,36195.0,35985.0
1129.0,신한 레버리지 S&P500 선물 ETN,17905.0,365.0,-2.00%,0.0,17840.0,17905.0,17815.0
1130.0,한국주강,3165.0,445.0,+16.36%,500.0,2740.0,3285.0,2740.0
1131.0,KODEX 코스피대형주,11525.0,90.0,-0.77%,0.0,11535.0,11535.0,11520.0
1132.0,TRUE 인버스 2X 은 선물 ETN,35645.0,1105.0,+3.20%,0.0,35575.0,35645.0,35575.0
1133.0,KODEX KRX기후변화솔루션,9380.0,0.0,0.00%,0.0,9380.0,9380.0,9380.0
1134.0,남양유업우,213000.0,0.0,0.00%,5000.0,213000.0,213000.0,213000.0
1135.0,KOSEF 국고채3년,106945.0,40.0,-0.04%,0.0,106945.0,106945.0,106945.0
1136.0,KODEX KRX300,14700.0,130.0,-0.88%,0.0,14710.0,14710.0,14700.0
1137.0,KOSEF 미국방어배당성장나스닥,14110.0,135.0,-0.95%,0.0,14055.0,14120.0,14055.0
1138.0,TIGER 200 헬스케어,18545.0,55.0,+0.30%,0.0,18315.0,18550.0,18285.0
1139.0,한솔PNS,1710.0,15.0,+0.88%,500.0,1700.0,1725.0,1695.0
1140.0,진도,2815.0,65.0,+2.36%,500.0,2755.0,2830.0,2750.0
1141.0,KODEX 미국채울트라30년선물(H),9650.0,20.0,-0.21%,0.0,9660.0,9660.0,9635.0
1142.0,KBSTAR 200선물인버스2X,3075.0,30.0,+0.99%,0.0,3085.0,3105.0,3070.0
1143.0,미래에셋 인버스 2X 은 선물 ETN,34425.0,0.0,0.00%,0.0,34425.0,34425.0,34425.0
1144.0,체시스,1070.0,10.0,-0.93%,500.0,1040.0,1070.0,1030.0
1145.0,미래에셋 중국 심천 100 ETN,17085.0,125.0,-0.73%,0.0,17085.0,17085.0,17085.0
1146.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11340.0,50.0,-0.44%,0.0,11340.0,11340.0,11340.0
1147.0,KODEX 국채선물10년,61915.0,295.0,-0.47%,0.0,62195.0,62210.0,61915.0
1148.0,TIGER 탄소효율그린뉴딜,7860.0,40.0,-0.51%,0.0,7840.0,7860.0,7840.0
1149.0,신한 레버리지 금 선물 ETN,16865.0,0.0,0.00%,0.0,16865.0,16865.0,16865.0
1150.0,KINDEX 삼성그룹섹터가중,14025.0,130.0,-0.92%,0.0,14020.0,14025.0,14020.0
1151.0,TIGER 인도니프티50레버리지(합성),27720.0,460.0,+1.69%,0.0,27445.0,27735.0,27445.0
1152.0,HANARO Fn전기&수소차,8410.0,105.0,-1.23%,0.0,8460.0,8460.0,8410.0
1153.0,삼화전자,3215.0,10.0,-0.31%,1000.0,3225.0,3225.0,3205.0
1154.0,한화투자증권우,6950.0,80.0,-1.14%,5000.0,6950.0,6950.0,6950.0
1155.0,대신343 K200,31735.0,255.0,-0.80%,0.0,31700.0,31735.0,31685.0
1156.0,QV S&P500 버퍼10% 9월 ETN,11090.0,0.0,0.00%,0.0,11090.0,11090.0,11090.0
1157.0,키움 미국달러선물 ETN,11010.0,0.0,0.00%,0.0,11010.0,11010.0,11010.0
1158.0,금호전기,1355.0,10.0,+0.74%,500.0,1350.0,1365.0,1325.0
1159.0,QV 코스피 200 ETN,32745.0,0.0,0.00%,0.0,32745.0,32745.0,32745.0
1160.0,삼성 미국 대형 가치주 ETN(H),16325.0,0.0,0.00%,0.0,16325.0,16325.0,16325.0
1161.0,TIGER 농산물선물Enhanced(H),7765.0,85.0,-1.08%,0.0,7830.0,7830.0,7760.0
1162.0,KODEX 미국나스닥100선물인버스(H),12290.0,150.0,+1.24%,0.0,12310.0,12320.0,12285.0
1163.0,미래에셋 레버리지 옥수수 선물 ETN,32365.0,20.0,+0.06%,0.0,32240.0,32465.0,32240.0
1164.0,TIGER KRX기후변화솔루션,9330.0,75.0,-0.80%,0.0,9320.0,9330.0,9310.0
1165.0,KBSTAR 미국S&P원유생산기업(합성 H),6480.0,335.0,-4.92%,0.0,6585.0,6595.0,6460.0
1166.0,TIGER 차이나항셍테크레버리지(합성 H),9560.0,425.0,-4.26%,0.0,9565.0,9590.0,9530.0
1167.0,KODEX 미디어&엔터테인먼트,14530.0,100.0,-0.68%,0.0,14475.0,14590.0,14430.0
1168.0,삼성 China A50 선물 ETN(H),15585.0,230.0,-1.45%,0.0,15585.0,15585.0,15585.0
1169.0,미래에셋 에너지화학 Core5 ETN,15565.0,0.0,0.00%,0.0,15565.0,15565.0,15565.0
1170.0,신한 구리 선물 ETN(H),15405.0,120.0,-0.77%,0.0,15390.0,15405.0,15390.0
1171.0,BYC우,143000.0,500.0,-0.35%,5000.0,142500.0,143000.0,142500.0
1172.0,미래에셋 원유선물혼합 ETN(H),30795.0,1490.0,-4.62%,0.0,30885.0,30885.0,30795.0
1173.0,HANARO 200선물레버리지,16595.0,225.0,-1.34%,0.0,16565.0,16595.0,16450.0
1174.0,KB 천연가스 선물 ETN(H),30490.0,360.0,-1.17%,0.0,30630.0,30630.0,30460.0
1175.0,하나 레버리지 콩 선물 ETN(H),30330.0,370.0,+1.23%,0.0,30330.0,30330.0,30330.0
1176.0,대신 천연가스 선물 ETN(H),30170.0,515.0,-1.68%,0.0,30515.0,30515.0,30170.0
1177.0,신한 레버리지 미국달러 선물 ETN,15020.0,50.0,+0.33%,0.0,15020.0,15020.0,15020.0
1178.0,TRUE 인버스 2X 구리 선물 ETN,30025.0,545.0,+1.85%,0.0,30090.0,30090.0,29980.0
1179.0,TIGER Fn신재생에너지,10505.0,300.0,-2.78%,0.0,10705.0,10780.0,10500.0
